Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue
2026-06-13,106,Product_106,5,5,19.0,374,18.59,353.21
2026-06-07,119,Product_119,16,6,0.0,112,81.09,0.0
2026-08-07,109,Product_109,6,6,4.0,139,91.51,366.04
2026-07-16,79,Product_79,10,10,3.0,24,85.8,257.4
2026-06-01,3,Product_3,3,3,9.0,337,39.91,359.19
2026-06-22,74,Product_74,19,9,3.0,193,40.75,122.25
2026-07-06,97,Product_97,4,4,13.0,242,84.51,1098.63
2026-06-01,86,Product_86,18,8,3.0,260,83.41,250.23
2026-06-28,87,Product_87,17,7,30.0,242,33.06,991.8
2026-07-21,78,Product_78,3,3,5.0,75,16.26,81.3
2026-06-05,83,Product_83,3,3,5.0,55,70.18,350.9
2026-06-18,49,Product_49,3,3,3.0,326,61.96,185.88
2026-07-21,91,Product_91,17,7,8.0,249,92.25,738.0
2026-07-29,43,Product_43,2,2,8.0,137,59.38,475.04
2026-07-30,74,Product_74,13,3,6.0,87,40.75,244.5
2026-06-24,63,Product_63,18,8,2.0,262,34.87,69.74
2026-06-13,108,Product_108,6,6,11.0,330,23.83,262.13
2026-06-22,135,Product_135,12,2,4.0,58,72.44,289.76
2026-07-21,95,Product_95,2,2,6.0,55,88.52,531.12
2026-07-24,21,Product_21,19,9,9.0,333,24.23,218.07
2026-08-25,101,Product_101,13,3,3.0,276,66.76,200.28
2026-07-24,49,Product_49,15,5,6.0,358,61.96,371.76
2026-08-10,8,Product_8,6,6,11.0,352,33.2,365.2
2026-08-16,29,Product_29,15,5,1.0,458,93.91,93.91
2026-07-10,150,Product_150,13,3,8.0,307,59.38,475.04
2026-06-18,65,Product_65,3,3,5.0,114,19.04,95.2
2026-06-19,31,Product_31,12,2,13.0,59,96.09,1249.17
2026-08-28,21,Product_21,3,3,7.0,415,24.23,169.61
2026-06-25,98,Product_98,14,4,11.0,58,15.11,166.21
2026-07-04,115,Product_115,19,9,2.0,31,81.14,162.28
2026-07-04,53,Product_53,18,8,10.0,336,13.33,133.3
2026-08-27,16,Product_16,10,10,8.0,336,81.42,651.36
2026-06-12,54,Product_54,18,8,4.0,260,67.5,270.0
2026-06-14,100,Product_100,20,10,7.0,492,68.24,477.68
2026-07-28,18,Product_18,10,10,13.0,311,65.13,846.69
2026-08-25,41,Product_41,7,7,4.0,76,21.27,85.08
2026-07-28,1,Product_1,4,4,8.0,295,44.6,356.8
2026-08-26,71,Product_71,13,3,2.0,361,93.93,187.86
2026-07-16,26,Product_26,8,8,3.0,317,14.03,42.09
2026-06-27,30,Product_30,12,2,12.0,226,18.05,216.6
2026-06-16,17,Product_17,19,9,2.0,431,55.61,111.22
2026-06-19,110,Product_110,2,2,6.0,155,67.35,404.1
2026-08-14,74,Product_74,6,6,6.0,255,40.75,244.5
2026-07-25,143,Product_143,11,1,19.0,232,21.45,407.55
2026-08-17,60,Product_60,15,5,4.0,402,77.44,309.76
2026-06-13,34,Product_34,19,9,8.0,226,79.35,634.8
2026-06-20,31,Product_31,18,8,15.0,460,96.09,1441.35
2026-06-27,143,Product_143,10,10,12.0,109,21.45,257.4
2026-08-04,89,Product_89,12,2,19.0,348,47.02,893.38
2026-08-28,49,Product_49,10,10,5.0,340,61.96,309.8
2026-07-30,99,Product_99,3,3,9.0,237,99.91,899.19
2026-08-08,84,Product_84,15,5,1.0,346,6.17,6.17
2026-08-16,18,Product_18,17,7,10.0,330,65.13,651.3
2026-08-11,106,Product_106,16,6,10.0,117,18.59,185.9
2026-06-27,18,Product_18,8,8,6.0,347,65.13,390.78
2026-08-18,30,Product_30,17,7,7.0,75,18.05,126.35
2026-08-23,107,Product_107,5,5,,24,78.79,393.95
2026-08-02,67,Product_67,10,10,15.0,343,46.6,699.0
2026-06-15,34,Product_34,6,6,3.0,114,79.35,238.05
2026-08-04,11,Product_11,9,9,6.0,237,50.69,304.14
2026-07-16,90,Product_90,19,9,5.0,367,33.68,168.4
2026-08-05,105,Product_105,10,10,4.0,316,27.88,111.52
2026-06-05,31,Product_31,16,6,15.0,127,96.09,1441.35
2026-07-06,63,Product_63,20,10,3.0,412,34.87,104.61
2026-07-18,52,Product_52,4,4,7.0,331,16.12,112.84
2026-06-10,134,Product_134,19,9,12.0,445,30.72,368.64
2026-07-16,119,Product_119,3,3,4.0,34,81.09,324.36
2026-07-25,42,Product_42,13,3,5.0,78,58.67,293.35
2026-07-23,78,Product_78,10,10,1.0,393,16.26,16.26
2026-08-11,139,Product_139,6,6,3.0,66,63.55,190.65
2026-07-09,52,Product_52,13,3,2.0,176,16.12,32.24
2026-06-22,22,Product_22,19,9,12.0,257,71.01,852.12
2026-06-14,45,Product_45,2,2,8.0,467,54.65,437.2
2026-06-17,92,Product_92,4,4,5.0,37,79.22,396.1
2026-07-03,149,Product_149,11,1,7.0,255,65.46,458.22
2026-08-26,47,Product_47,3,3,1.0,419,80.93,80.93
2026-08-08,9,Product_9,7,7,4.0,141,95.14,380.56
2026-06-13,28,Product_28,9,9,6.0,99,13.03,78.18
2026-07-26,62,Product_62,9,9,19.0,58,39.6,752.4
2026-07-20,15,Product_15,14,4,3.0,245,67.0,201.0
2026-06-20,6,Product_6,10,10,8.0,114,41.05,328.4
2026-08-06,99,Product_99,2,2,10.0,43,99.91,999.1
2026-06-01,124,Product_124,13,3,3.0,156,8.81,26.43
2026-06-09,35,Product_35,7,7,7.0,23,80.54,563.78
2026-07-27,79,Product_79,1,1,3.0,289,85.8,257.4
2026-07-21,86,Product_86,16,6,1.0,314,83.41,83.41
2026-07-24,101,Product_101,9,9,2.0,249,66.76,133.52
2026-08-01,147,Product_147,14,4,9.0,166,48.56,437.04
2026-08-21,133,Product_133,14,4,8.0,146,23.34,186.72
2026-06-04,48,Product_48,2,2,11.0,130,51.75,569.25
2026-08-11,147,Product_147,17,7,6.0,228,48.56,291.36
2026-07-08,6,Product_6,5,5,10.0,163,41.05,410.5
2026-06-24,145,Product_145,15,5,7.0,313,22.44,157.08
2026-07-13,22,Product_22,15,5,8.0,49,71.01,568.08
2026-07-19,18,Product_18,3,3,16.0,215,65.13,1042.08
2026-07-21,18,Product_18,3,3,10.0,58,65.13,651.3
2026-06-25,19,Product_19,17,7,4.0,427,32.37,129.48
2026-06-04,70,Product_70,1,1,0.0,212,57.53,0.0
2026-07-31,97,Product_97,5,5,14.0,229,84.51,1183.14
2026-08-20,112,Product_112,20,10,7.0,320,5.52,38.64
2026-08-21,3,Product_3,3,3,4.0,284,39.91,159.64
2026-08-17,45,Product_45,13,3,5.0,342,54.65,273.25
2026-06-20,20,Product_20,8,8,3.0,26,74.81,224.43
2026-08-16,22,Product_22,9,9,13.0,425,71.01,923.13
2026-07-29,112,Product_112,3,3,11.0,34,5.52,60.72
2026-07-17,97,Product_97,12,2,9.0,266,84.51,760.59
2026-06-27,32,Product_32,7,7,10.0,36,81.08,810.8
2026-08-10,46,Product_46,14,4,0.0,476,77.57,0.0
2026-06-11,139,Product_139,16,6,4.0,126,63.55,254.2
2026-08-12,87,Product_87,10,10,23.0,122,33.06,760.38
2026-08-21,36,Product_36,1,1,8.0,162,94.87,758.96
2026-08-26,141,Product_141,14,4,17.0,458,88.99,1512.83
2026-08-19,30,Product_30,10,10,9.0,185,18.05,162.45
2026-08-13,44,Product_44,15,5,18.0,189,49.27,886.86
2026-08-07,104,Product_104,16,6,14.0,336,7.75,108.5
2026-06-11,77,Product_77,4,4,8.0,481,95.36,762.88
2026-06-30,11,Product_11,3,3,5.0,218,50.69,253.45
2026-06-13,122,Product_122,9,9,1.0,422,71.32,71.32
2026-07-03,35,Product_35,19,9,1.0,442,80.54,80.54
2026-07-16,104,Product_104,7,7,12.0,455,7.75,93.0
2026-08-19,51,Product_51,9,9,7.0,426,16.37,114.59
2026-08-03,113,Product_113,16,6,32.0,25,9.91,317.12
2026-08-13,135,Product_135,17,7,2.0,305,72.44,144.88
2026-08-15,116,Product_116,16,6,14.0,227,27.66,387.24
2026-08-12,139,Product_139,19,9,1.0,342,63.55,63.55
2026-06-02,81,Product_81,17,7,7.0,418,16.58,116.06
2026-08-25,10,Product_10,4,4,18.0,476,92.05,1656.9
2026-07-10,81,Product_81,9,9,9.0,382,16.58,149.22
2026-06-23,70,Product_70,16,6,0.0,156,57.53,0.0
2026-07-09,108,Product_108,12,2,11.0,132,23.83,262.13
2026-07-20,38,Product_38,3,3,15.0,171,61.06,915.9
2026-08-02,105,Product_105,15,5,7.0,424,27.88,195.16
2026-07-08,67,Product_67,4,4,11.0,222,46.6,512.6
2026-07-20,101,Product_101,7,7,1.0,398,66.76,66.76
2026-07-08,63,Product_63,20,10,2.0,134,34.87,69.74
2026-08-12,58,Product_58,20,10,17.0,242,36.7,623.9
2026-06-10,33,Product_33,1,1,8.0,41,61.4,491.2
2026-08-03,125,Product_125,8,8,29.0,154,24.17,700.93
2026-07-21,11,Product_11,7,7,5.0,498,50.69,253.45
2026-07-14,36,Product_36,11,1,12.0,372,94.87,1138.44
2026-07-05,65,Product_65,17,7,14.0,239,19.04,266.56
2026-06-22,24,Product_24,17,7,9.0,395,17.55,157.95
2026-06-24,138,Product_138,3,3,20.0,69,10.18,203.6
2026-07-28,52,Product_52,15,5,4.0,82,16.12,64.48
2026-06-14,37,Product_37,1,1,5.0,317,29.07,145.35
2026-06-21,39,Product_39,11,1,14.0,133,14.03,196.42
2026-07-10,29,Product_29,12,2,5.0,360,93.91,469.55
2026-07-29,100,Product_100,9,9,8.0,81,68.24,545.92
2026-07-07,73,Product_73,18,8,11.0,268,50.54,555.94
2026-06-14,35,Product_35,13,3,5.0,223,80.54,402.7
2026-08-11,131,Product_131,20,10,5.0,42,19.75,98.75
2026-06-20,99,Product_99,9,9,11.0,465,99.91,1099.01
2026-08-24,61,Product_61,9,9,7.0,47,30.7,214.9
2026-07-09,77,Product_77,12,2,13.0,250,95.36,1239.68
2026-08-12,99,Product_99,5,5,5.0,390,99.91,499.55
2026-07-17,23,Product_23,16,6,10.0,309,86.77,867.7
2026-06-24,122,Product_122,7,7,2.0,346,71.32,142.64
2026-08-25,39,Product_39,3,3,6.0,337,14.03,84.18
2026-06-29,5,Product_5,10,10,7.0,256,36.11,252.77
2026-07-25,79,Product_79,14,4,5.0,395,85.8,429.0
2026-08-11,132,Product_132,11,1,8.0,286,74.79,598.32
2026-07-09,110,Product_110,2,2,4.0,451,67.35,269.4
2026-08-12,47,Product_47,1,1,1.0,34,80.93,80.93
2026-08-14,60,Product_60,15,5,8.0,458,77.44,619.52
2026-06-24,90,Product_90,20,10,7.0,310,33.68,235.76
2026-06-13,35,Product_35,5,5,3.0,443,80.54,241.62
2026-06-07,124,Product_124,20,10,5.0,299,8.81,44.05
2026-06-02,45,Product_45,10,10,7.0,102,54.65,382.55
2026-07-18,33,Product_33,3,3,17.0,117,61.4,1043.8
2026-06-24,15,Product_15,6,6,13.0,279,67.0,871.0
2026-07-08,104,Product_104,20,10,12.0,477,7.75,93.0
2026-07-18,4,Product_4,7,7,14.0,290,39.81,557.34
2026-06-26,121,Product_121,17,7,8.0,247,78.35,626.8
2026-07-28,146,Product_146,13,3,4.0,334,98.1,392.4
2026-07-05,17,Product_17,17,7,3.0,379,55.61,166.83
2026-08-12,15,Product_15,9,9,9.0,74,67.0,603.0
2026-06-15,141,Product_141,3,3,15.0,138,88.99,1334.85
2026-07-25,19,Product_19,10,10,3.0,171,32.37,97.11
2026-06-29,62,Product_62,19,9,15.0,339,39.6,594.0
2026-06-11,131,Product_131,20,10,4.0,276,19.75,79.0
2026-06-14,21,Product_21,9,9,6.0,404,24.23,145.38
2026-08-11,100,Product_100,3,3,7.0,325,68.24,477.68
2026-08-18,58,Product_58,5,5,17.0,98,36.7,623.9
2026-06-02,66,Product_66,8,8,3.0,419,93.93,281.79
2026-06-21,140,Product_140,20,10,9.0,282,9.02,81.18
2026-08-03,98,Product_98,11,1,5.0,229,15.11,75.55
2026-08-08,48,Product_48,10,10,12.0,170,51.75,621.0
2026-07-17,141,Product_141,17,7,13.0,222,88.99,1156.87
2026-06-03,88,Product_88,4,4,4.0,266,48.56,194.24
2026-07-15,15,Product_15,6,6,10.0,442,67.0,670.0
2026-07-09,59,Product_59,15,5,5.0,54,90.34,451.7
2026-08-07,37,Product_37,8,8,2.0,78,29.07,58.14
2026-08-13,97,Product_97,12,2,12.0,314,84.51,1014.12
2026-06-04,130,Product_130,17,7,7.0,326,85.86,601.02
2026-08-24,6,Product_6,15,5,13.0,491,41.05,533.65
2026-07-07,118,Product_118,11,1,1.0,462,10.44,10.44
2026-07-25,138,Product_138,2,2,8.0,71,10.18,81.44
2026-08-24,150,Product_150,18,8,8.0,438,59.38,475.04
2026-07-25,100,Product_100,2,2,5.0,79,68.24,341.2
2026-06-02,48,Product_48,2,2,3.0,203,51.75,155.25
2026-06-21,22,Product_22,5,5,14.0,423,71.01,994.14
2026-08-18,142,Product_142,6,6,10.0,122,72.41,724.1
2026-06-12,62,Product_62,16,6,17.0,332,39.6,673.2
2026-07-29,52,Product_52,12,2,3.0,382,16.12,48.36
2026-07-09,111,Product_111,19,9,10.0,353,8.44,84.4
2026-08-21,108,Product_108,3,3,18.0,59,23.83,428.94
2026-08-27,122,Product_122,20,10,0.0,241,71.32,0.0
2026-06-05,133,Product_133,10,10,10.0,107,23.34,233.4
2026-08-25,132,Product_132,12,2,7.0,330,74.79,523.53
2026-08-12,26,Product_26,1,1,2.0,-5,14.03,28.06
2026-08-26,26,Product_26,15,5,5.0,133,14.03,70.15
2026-07-18,31,Product_31,11,1,23.0,81,96.09,2210.07
2026-08-26,95,Product_95,15,5,4.0,119,88.52,354.08
2026-06-23,88,Product_88,19,9,5.0,142,48.56,242.8
2026-06-10,129,Product_129,5,5,7.0,332,64.85,453.95
2026-07-13,127,Product_127,19,9,24.0,278,52.93,1270.32
2026-06-22,123,Product_123,10,10,19.0,74,84.61,1607.59
2026-08-23,12,Product_12,7,7,11.0,177,36.19,398.09
2026-07-25,105,Product_105,15,5,,368,27.88,167.28
2026-07-10,128,Product_128,1,1,3.0,480,75.79,227.37
2026-06-05,148,Product_148,14,4,12.0,128,79.49,953.88
2026-06-13,52,Product_52,19,9,3.0,76,16.12,48.36
2026-07-28,117,Product_117,5,5,7.0,284,85.69,599.83
2026-06-06,61,Product_61,12,2,12.0,231,30.7,368.4
2026-08-04,25,Product_25,16,6,2.0,490,63.37,126.74
2026-06-02,51,Product_51,12,2,5.0,288,16.37,81.85
2026-07-06,38,Product_38,19,9,13.0,178,61.06,793.78
2026-06-20,137,Product_137,17,7,7.0,137,63.1,441.7
2026-06-24,27,Product_27,6,6,6.0,295,73.94,443.64
2026-07-20,20,Product_20,8,8,5.0,303,74.81,374.05
2026-07-06,87,Product_87,14,4,20.0,40,33.06,661.2
2026-07-02,87,Product_87,9,9,22.0,336,33.06,727.32
2026-06-20,85,Product_85,8,8,4.0,452,48.16,192.64
2026-08-18,23,Product_23,18,8,8.0,190,86.77,694.16
2026-06-23,75,Product_75,3,3,0.0,181,98.73,0.0
2026-08-10,140,Product_140,10,10,10.0,348,9.02,90.2
2026-08-26,14,Product_14,8,8,7.0,208,85.61,599.27
2026-07-12,120,Product_120,15,5,23.0,294,93.14,2142.22
2026-06-28,19,Product_19,20,10,3.0,235,32.37,97.11
2026-06-21,36,Product_36,19,9,8.0,163,94.87,758.96
2026-06-23,135,Product_135,8,8,10.0,489,72.44,724.4
2026-07-08,45,Product_45,8,8,9.0,314,54.65,491.85
2026-07-26,79,Product_79,3,3,10.0,406,85.8,858.0
2026-07-28,58,Product_58,18,8,17.0,441,36.7,623.9
2026-06-18,93,Product_93,7,7,1.0,56,15.51,15.51
2026-06-03,61,Product_61,7,7,17.0,422,30.7,521.9
2026-08-11,67,Product_67,8,8,10.0,400,46.6,466.0
2026-08-20,123,Product_123,19,9,21.0,206,84.61,1776.81
2026-06-08,84,Product_84,20,10,5.0,224,6.17,30.85
2026-07-29,85,Product_85,7,7,2.0,264,48.16,96.32
2026-07-08,121,Product_121,13,3,4.0,476,78.35,313.4
2026-08-26,65,Product_65,5,5,10.0,455,19.04,190.4
2026-08-13,124,Product_124,10,10,2.0,198,8.81,17.62
2026-07-30,108,Product_108,15,5,9.0,280,23.83,214.47
2026-07-01,133,Product_133,11,1,5.0,483,23.34,116.7
2026-07-03,69,Product_69,19,9,12.0,258,74.32,891.84
2026-07-13,84,Product_84,11,1,6.0,157,6.17,37.02
2026-07-10,20,Product_20,16,6,2.0,329,74.81,149.62
2026-06-09,17,Product_17,10,10,0.0,33,55.61,0.0
2026-06-01,17,Product_17,15,5,5.0,63,55.61,278.05
2026-08-01,95,Product_95,17,7,2.0,119,88.52,177.04
2026-06-06,49,Product_49,20,10,4.0,111,61.96,247.84
2026-07-12,44,Product_44,7,7,10.0,464,49.27,492.7
2026-06-10,91,Product_91,12,2,11.0,132,92.25,1014.75
2026-07-12,60,Product_60,15,5,7.0,242,77.44,542.08
2026-07-06,21,Product_21,18,8,7.0,63,24.23,169.61
2026-06-08,84,Product_84,3,3,1.0,22,6.17,6.17
2026-06-26,83,Product_83,1,1,5.0,220,70.18,350.9
2026-06-07,21,Product_21,2,2,9.0,188,24.23,218.07
2026-07-07,41,Product_41,3,3,1.0,453,21.27,21.27
2026-06-08,36,Product_36,6,6,12.0,236,94.87,1138.44
2026-07-07,105,Product_105,6,6,9.0,418,27.88,250.92
2026-06-08,38,Product_38,3,3,9.0,143,61.06,549.54
2026-07-02,5,Product_5,19,9,4.0,471,36.11,144.44
2026-06-30,41,Product_41,17,7,3.0,198,21.27,63.81
2026-07-17,71,Product_71,4,4,2.0,481,93.93,187.86
2026-07-09,116,Product_116,8,8,14.0,166,27.66,387.24
2026-08-24,8,Product_8,8,8,17.0,403,33.2,564.4
2026-08-20,133,Product_133,17,7,9.0,381,23.34,210.06
2026-07-18,50,Product_50,1,1,7.0,66,93.47,654.29
2026-06-04,52,Product_52,18,8,1.0,489,16.12,16.12
2026-08-13,3,Product_3,2,2,8.0,134,39.91,319.28
2026-07-31,42,Product_42,11,1,5.0,94,58.67,293.35
2026-08-10,71,Product_71,12,2,2.0,350,93.93,187.86
2026-08-21,94,Product_94,5,5,17.0,366,99.72,1695.24
2026-07-08,116,Product_116,2,2,16.0,61,27.66,442.56
2026-07-14,79,Product_79,9,9,7.0,165,85.8,600.6
2026-06-22,16,Product_16,18,8,8.0,360,81.42,651.36
2026-06-07,59,Product_59,12,2,1.0,35,90.34,90.34
2026-06-03,111,Product_111,18,8,9.0,458,8.44,75.96
2026-08-04,96,Product_96,7,7,3.0,336,31.97,95.91
2026-06-06,88,Product_88,13,3,5.0,79,48.56,242.8
2026-08-19,77,Product_77,18,8,3.0,238,95.36,286.08
2026-06-20,76,Product_76,8,8,10.0,42,73.19,731.9
2026-07-17,149,Product_149,20,10,2.0,481,65.46,130.92
2026-08-18,90,Product_90,18,8,7.0,180,33.68,235.76
2026-06-18,90,Product_90,12,2,5.0,182,33.68,168.4
2026-06-10,51,Product_51,10,10,3.0,351,16.37,49.11
2026-07-05,74,Product_74,4,4,11.0,98,40.75,448.25
2026-08-14,107,Product_107,4,4,6.0,394,78.79,472.74
2026-06-25,129,Product_129,18,8,11.0,389,64.85,713.35
2026-07-12,117,Product_117,7,7,2.0,367,85.69,171.38
2026-07-29,100,Product_100,19,9,6.0,336,68.24,409.44
2026-07-29,117,Product_117,8,8,2.0,339,85.69,171.38
2026-08-15,5,Product_5,6,6,11.0,26,36.11,397.21
2026-06-13,41,Product_41,12,2,7.0,109,21.27,148.89
2026-08-27,37,Product_37,7,7,6.0,436,29.07,174.42
2026-08-11,99,Product_99,9,9,4.0,425,99.91,399.64
2026-08-27,114,Product_114,10,10,2.0,268,62.56,125.12
2026-06-09,23,Product_23,17,7,11.0,165,86.77,954.47
2026-08-09,29,Product_29,17,7,4.0,241,93.91,375.64
2026-07-18,75,Product_75,13,3,1.0,79,98.73,98.73
2026-08-11,146,Product_146,19,9,4.0,116,98.1,392.4
2026-06-10,1,Product_1,6,6,9.0,433,44.6,401.4
2026-07-15,132,Product_132,14,4,7.0,345,74.79,523.53
2026-08-16,30,Product_30,9,9,13.0,163,18.05,234.65
2026-08-13,41,Product_41,9,9,7.0,309,21.27,148.89
2026-07-23,95,Product_95,15,5,6.0,217,88.52,531.12
2026-07-30,110,Product_110,7,7,5.0,215,67.35,336.75
2026-07-20,132,Product_132,5,5,8.0,227,74.79,598.32
2026-08-17,1,Product_1,10,10,10.0,216,44.6,446.0
2026-06-25,8,Product_8,2,2,15.0,108,33.2,498.0
2026-08-25,72,Product_72,12,2,2.0,393,79.13,158.26
2026-07-16,84,Product_84,15,5,2.0,109,6.17,12.34
2026-08-29,40,Product_40,4,4,4.0,153,63.54,254.16
2026-06-02,96,Product_96,9,9,3.0,422,31.97,95.91
2026-07-18,40,Product_40,6,6,7.0,447,63.54,444.78
2026-07-14,140,Product_140,3,3,5.0,214,9.02,45.1
2026-07-14,27,Product_27,3,3,5.0,371,73.94,369.7
2026-06-20,99,Product_99,10,10,12.0,107,99.91,1198.92
2026-07-04,80,Product_80,11,1,29.0,131,65.52,1900.08
2026-08-20,16,Product_16,12,2,10.0,44,81.42,814.2
2026-06-12,91,Product_91,2,2,7.0,454,92.25,645.75
2026-06-25,23,Product_23,1,1,12.0,400,86.77,1041.24
2026-07-26,81,Product_81,3,3,22.0,87,16.58,364.76
2026-07-17,96,Product_96,16,6,0.0,30,31.97,0.0
2026-08-29,11,Product_11,13,3,4.0,393,50.69,202.76
2026-06-01,33,Product_33,10,10,15.0,450,61.4,921.0
2026-06-24,45,Product_45,1,1,5.0,81,54.65,273.25
2026-08-06,140,Product_140,1,1,9.0,60,9.02,81.18
2026-06-15,34,Product_34,8,8,4.0,65,79.35,317.4
2026-06-15,139,Product_139,18,8,2.0,356,63.55,127.1
2026-06-24,81,Product_81,3,3,5.0,53,16.58,82.9
2026-08-29,143,Product_143,12,2,17.0,39,21.45,364.65
2026-07-14,125,Product_125,12,2,28.0,108,24.17,676.76
2026-06-27,44,Product_44,20,10,8.0,287,49.27,394.16
2026-08-15,84,Product_84,6,6,6.0,399,6.17,37.02
2026-07-30,108,Product_108,6,6,9.0,235,23.83,214.47
2026-06-25,12,Product_12,13,3,11.0,297,36.19,398.09
2026-08-26,100,Product_100,9,9,6.0,54,68.24,409.44
2026-08-29,69,Product_69,4,4,14.0,409,74.32,1040.48
2026-08-08,6,Product_6,14,4,13.0,163,41.05,533.65
2026-07-05,131,Product_131,20,10,11.0,492,19.75,217.25
2026-07-02,40,Product_40,19,9,2.0,253,63.54,127.08
2026-06-27,132,Product_132,3,3,9.0,74,74.79,673.11
2026-08-22,32,Product_32,16,6,7.0,247,81.08,567.56
2026-06-08,82,Product_82,15,5,19.0,344,60.88,1156.72
2026-06-20,56,Product_56,13,3,8.0,114,78.56,628.48
2026-06-16,134,Product_134,10,10,5.0,139,30.72,153.6
2026-07-28,143,Product_143,16,6,12.0,299,21.45,257.4
2026-06-09,116,Product_116,12,2,7.0,118,27.66,193.62
2026-08-07,127,Product_127,2,2,14.0,41,52.93,741.02
2026-06-13,116,Product_116,3,3,14.0,132,27.66,387.24
2026-07-03,45,Product_45,15,5,5.0,59,54.65,273.25
2026-06-17,139,Product_139,9,9,4.0,247,63.55,254.2
2026-08-14,80,Product_80,12,2,19.0,65,65.52,1244.88
2026-07-28,52,Product_52,17,7,4.0,377,16.12,64.48
2026-07-13,29,Product_29,6,6,1.0,55,93.91,93.91
2026-08-24,107,Product_107,18,8,5.0,352,78.79,393.95
2026-08-17,42,Product_42,5,5,7.0,26,58.67,410.69
2026-07-22,98,Product_98,9,9,7.0,353,15.11,105.77
2026-06-20,10,Product_10,6,6,19.0,205,92.05,1748.95
2026-06-11,96,Product_96,14,4,4.0,395,31.97,127.88
2026-08-20,97,Product_97,3,3,13.0,255,84.51,1098.63
2026-08-03,79,Product_79,7,7,9.0,224,85.8,772.2
2026-07-18,99,Product_99,6,6,5.0,293,99.91,499.55
2026-06-09,150,Product_150,15,5,4.0,389,59.38,237.52
2026-07-09,126,Product_126,2,2,3.0,67,16.87,50.61
2026-08-26,66,Product_66,13,3,2.0,402,93.93,187.86
2026-06-22,131,Product_131,14,4,4.0,54,19.75,79.0
2026-06-28,144,Product_144,15,5,3.0,475,13.71,41.13
2026-06-10,25,Product_25,11,1,1.0,410,63.37,63.37
2026-06-28,54,Product_54,13,3,10.0,66,67.5,675.0
2026-06-27,112,Product_112,3,3,11.0,352,5.52,60.72
2026-08-10,78,Product_78,12,2,5.0,416,16.26,81.3
2026-07-06,21,Product_21,14,4,9.0,402,24.23,218.07
2026-08-02,71,Product_71,5,5,3.0,42,93.93,281.79
2026-07-24,57,Product_57,4,4,10.0,298,68.77,687.7
2026-06-26,111,Product_111,6,6,7.0,76,8.44,59.08
2026-08-05,78,Product_78,10,10,,130,16.26,48.78
2026-08-17,21,Product_21,1,1,7.0,164,24.23,169.61
2026-06-04,8,Product_8,19,9,8.0,488,33.2,265.6
2026-08-03,44,Product_44,14,4,13.0,182,49.27,640.51
2026-08-25,24,Product_24,16,6,7.0,242,17.55,122.85
2026-07-21,132,Product_132,17,7,4.0,253,74.79,299.16
2026-06-23,41,Product_41,12,2,1.0,440,21.27,21.27
2026-06-09,96,Product_96,16,6,1.0,237,31.97,31.97
2026-08-01,20,Product_20,12,2,5.0,288,74.81,374.05
2026-06-10,67,Product_67,16,6,11.0,388,46.6,512.6
2026-08-12,141,Product_141,2,2,21.0,149,88.99,1868.79
2026-08-11,97,Product_97,17,7,11.0,108,84.51,929.61
2026-07-08,44,Product_44,9,9,8.0,36,49.27,394.16
2026-07-26,113,Product_113,10,10,41.0,104,9.91,406.31
2026-07-10,76,Product_76,7,7,10.0,184,73.19,731.9
2026-08-09,36,Product_36,9,9,7.0,55,94.87,664.09
2026-06-05,150,Product_150,10,10,7.0,493,59.38,415.66
2026-07-17,141,Product_141,8,8,13.0,397,88.99,1156.87
2026-07-07,85,Product_85,20,10,7.0,279,48.16,337.12
2026-07-12,5,Product_5,11,1,9.0,137,36.11,324.99
2026-08-24,62,Product_62,16,6,7.0,438,39.6,277.2
2026-07-16,78,Product_78,20,10,3.0,406,16.26,48.78
2026-07-04,140,Product_140,13,3,9.0,60,9.02,81.18
2026-08-02,110,Product_110,7,7,9.0,154,67.35,606.15
2026-08-20,34,Product_34,15,5,3.0,472,79.35,238.05
2026-08-12,77,Product_77,1,1,11.0,314,95.36,1048.96
2026-08-03,27,Product_27,15,5,5.0,21,73.94,369.7
2026-08-22,72,Product_72,1,1,6.0,66,79.13,474.78
2026-08-19,81,Product_81,10,10,7.0,252,16.58,116.06
2026-06-19,77,Product_77,6,6,8.0,214,95.36,762.88
2026-06-18,65,Product_65,18,8,8.0,48,19.04,152.32
2026-07-12,66,Product_66,13,3,2.0,466,93.93,187.86
2026-07-31,120,Product_120,13,3,19.0,381,93.14,1769.66
2026-08-24,76,Product_76,14,4,8.0,284,73.19,585.52
2026-06-09,7,Product_7,15,5,10.0,424,70.15,701.5
2026-08-18,112,Product_112,4,4,3.0,203,5.52,16.56
2026-07-14,93,Product_93,1,1,2.0,148,15.51,31.02
2026-07-28,105,Product_105,19,9,8.0,154,27.88,223.04
2026-08-05,107,Product_107,11,1,4.0,296,78.79,315.16
2026-06-20,26,Product_26,14,4,5.0,458,14.03,70.15
2026-06-15,146,Product_146,8,8,2.0,175,98.1,196.2
2026-07-02,149,Product_149,17,7,1.0,324,65.46,65.46
2026-08-26,22,Product_22,2,2,19.0,191,71.01,1349.19
2026-08-05,33,Product_33,9,9,20.0,46,61.4,1228.0
2026-07-13,37,Product_37,13,3,2.0,136,29.07,58.14
